"weekly","segment","name","exchange","expiry","instrument_type","asset_symbol","underlying_symbol","instrument_key","lot_size","freeze_quantity","exchange_token","minimum_lot","asset_key","underlying_key","tick_size","asset_type","underlying_type","trading_symbol","strike_price","qty_multiplier"
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45183",75,1800.0,"45183",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23650 PE 20 OCT 25",23650.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45188",75,1800.0,"45188",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23700 PE 20 OCT 25",23700.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45189",75,1800.0,"45189",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23750 CE 20 OCT 25",23750.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45187",75,1800.0,"45187",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23700 CE 20 OCT 25",23700.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45306",75,1800.0,"45306",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26350 CE 20 OCT 25",26350.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45307",75,1800.0,"45307",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26350 PE 20 OCT 25",26350.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45308",75,1800.0,"45308",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26400 CE 20 OCT 25",26400.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45309",75,1800.0,"45309",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26400 PE 20 OCT 25",26400.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45302",75,1800.0,"45302",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26250 CE 20 OCT 25",26250.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45303",75,1800.0,"45303",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26250 PE 20 OCT 25",26250.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45304",75,1800.0,"45304",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26300 CE 20 OCT 25",26300.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45305",75,1800.0,"45305",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26300 PE 20 OCT 25",26300.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45310",75,1800.0,"45310",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26450 CE 20 OCT 25",26450.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45311",75,1800.0,"45311",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26450 PE 20 OCT 25",26450.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45312",75,1800.0,"45312",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26500 CE 20 OCT 25",26500.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45301",75,1800.0,"45301",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26200 PE 20 OCT 25",26200.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45328",75,1800.0,"45328",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26900 CE 20 OCT 25",26900.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45329",75,1800.0,"45329",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26900 PE 20 OCT 25",26900.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45324",75,1800.0,"45324",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26800 CE 20 OCT 25",26800.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45325",75,1800.0,"45325",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26800 PE 20 OCT 25",26800.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45326",75,1800.0,"45326",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26850 CE 20 OCT 25",26850.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45327",75,1800.0,"45327",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26850 PE 20 OCT 25",26850.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45331",75,1800.0,"45331",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26950 PE 20 OCT 25",26950.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45332",75,1800.0,"45332",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27000 CE 20 OCT 25",27000.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45333",75,1800.0,"45333",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27000 PE 20 OCT 25",27000.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45334",75,1800.0,"45334",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27050 CE 20 OCT 25",27050.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45330",75,1800.0,"45330",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26950 CE 20 OCT 25",26950.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45317",75,1800.0,"45317",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26600 PE 20 OCT 25",26600.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45318",75,1800.0,"45318",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26650 CE 20 OCT 25",26650.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45319",75,1800.0,"45319",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26650 PE 20 OCT 25",26650.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45313",75,1800.0,"45313",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26500 PE 20 OCT 25",26500.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45314",75,1800.0,"45314",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26550 CE 20 OCT 25",26550.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45315",75,1800.0,"45315",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26550 PE 20 OCT 25",26550.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45316",75,1800.0,"45316",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26600 CE 20 OCT 25",26600.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45320",75,1800.0,"45320",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26700 CE 20 OCT 25",26700.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45321",75,1800.0,"45321",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26700 PE 20 OCT 25",26700.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45322",75,1800.0,"45322",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26750 CE 20 OCT 25",26750.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45323",75,1800.0,"45323",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26750 PE 20 OCT 25",26750.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45339",75,1800.0,"45339",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27150 PE 20 OCT 25",27150.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45335",75,1800.0,"45335",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27050 PE 20 OCT 25",27050.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45336",75,1800.0,"45336",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27100 CE 20 OCT 25",27100.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45337",75,1800.0,"45337",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27100 PE 20 OCT 25",27100.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45338",75,1800.0,"45338",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 27150 CE 20 OCT 25",27150.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45207",75,1800.0,"45207",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24100 PE 20 OCT 25",24100.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45208",75,1800.0,"45208",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24150 CE 20 OCT 25",24150.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45209",75,1800.0,"45209",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24150 PE 20 OCT 25",24150.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45203",75,1800.0,"45203",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 PE 20 OCT 25",24000.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45204",75,1800.0,"45204",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24050 CE 20 OCT 25",24050.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45205",75,1800.0,"45205",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24050 PE 20 OCT 25",24050.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45206",75,1800.0,"45206",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24100 CE 20 OCT 25",24100.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45210",75,1800.0,"45210",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24200 CE 20 OCT 25",24200.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45211",75,1800.0,"45211",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24200 PE 20 OCT 25",24200.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45212",75,1800.0,"45212",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24250 CE 20 OCT 25",24250.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45213",75,1800.0,"45213",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24250 PE 20 OCT 25",24250.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45200",75,1800.0,"45200",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23950 CE 20 OCT 25",23950.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45201",75,1800.0,"45201",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23950 PE 20 OCT 25",23950.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45202",75,1800.0,"45202",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24000 CE 20 OCT 25",24000.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45269",75,1800.0,"45269",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25500 PE 20 OCT 25",25500.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45270",75,1800.0,"45270",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25550 CE 20 OCT 25",25550.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45271",75,1800.0,"45271",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25550 PE 20 OCT 25",25550.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45276",75,1800.0,"45276",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25650 CE 20 OCT 25",25650.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45277",75,1800.0,"45277",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25650 PE 20 OCT 25",25650.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45278",75,1800.0,"45278",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25700 CE 20 OCT 25",25700.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45279",75,1800.0,"45279",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25700 PE 20 OCT 25",25700.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45272",75,1800.0,"45272",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25600 CE 20 OCT 25",25600.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45275",75,1800.0,"45275",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25600 PE 20 OCT 25",25600.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45258",75,1800.0,"45258",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25250 CE 20 OCT 25",25250.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45259",75,1800.0,"45259",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25250 PE 20 OCT 25",25250.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45260",75,1800.0,"45260",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25300 CE 20 OCT 25",25300.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45265",75,1800.0,"45265",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25400 PE 20 OCT 25",25400.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45266",75,1800.0,"45266",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25450 CE 20 OCT 25",25450.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45267",75,1800.0,"45267",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25450 PE 20 OCT 25",25450.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45268",75,1800.0,"45268",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25500 CE 20 OCT 25",25500.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45261",75,1800.0,"45261",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25300 PE 20 OCT 25",25300.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45262",75,1800.0,"45262",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25350 CE 20 OCT 25",25350.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45263",75,1800.0,"45263",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25350 PE 20 OCT 25",25350.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45264",75,1800.0,"45264",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25400 CE 20 OCT 25",25400.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45290",75,1800.0,"45290",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 CE 20 OCT 25",26000.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45291",75,1800.0,"45291",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 PE 20 OCT 25",26000.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45292",75,1800.0,"45292",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26050 CE 20 OCT 25",26050.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45293",75,1800.0,"45293",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26050 PE 20 OCT 25",26050.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45298",75,1800.0,"45298",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26200 CE 20 OCT 25",26200.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45294",75,1800.0,"45294",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26100 CE 20 OCT 25",26100.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45295",75,1800.0,"45295",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26100 PE 20 OCT 25",26100.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45296",75,1800.0,"45296",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26150 CE 20 OCT 25",26150.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45297",75,1800.0,"45297",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26150 PE 20 OCT 25",26150.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45280",75,1800.0,"45280",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25750 CE 20 OCT 25",25750.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45281",75,1800.0,"45281",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25750 PE 20 OCT 25",25750.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45282",75,1800.0,"45282",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25800 CE 20 OCT 25",25800.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45287",75,1800.0,"45287",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25900 PE 20 OCT 25",25900.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45288",75,1800.0,"45288",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25950 CE 20 OCT 25",25950.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45289",75,1800.0,"45289",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25950 PE 20 OCT 25",25950.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45283",75,1800.0,"45283",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25800 PE 20 OCT 25",25800.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45284",75,1800.0,"45284",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25850 CE 20 OCT 25",25850.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45285",75,1800.0,"45285",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25850 PE 20 OCT 25",25850.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"CE","NIFTY","NIFTY","NSE_FO|45286",75,1800.0,"45286",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25900 CE 20 OCT 25",25900.0,1.0
true,"NSE_FO","NIFTY","NSE",1760984999000,"PE","NIFTY","NIFTY","NSE_FO|45229",75,1800.0,"45229",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24550 PE 20 OCT 25",24550.0,1.0
